"filename","id","var_name_orig","class_orig","label_orig","n_labels","n_valid_labels","n_na_labels"
"ABII_English.sav","Arab_Barometer_2","q2019","retroharmonize_labelled_spss_survey","q2019 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them 9 religious leaders",7,7,0
"ABII_English.sav","Arab_Barometer_2","q20110","retroharmonize_labelled_spss_survey","q20110 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them 10 trade unions and professional unions",7,7,0
"ABII_English.sav","Arab_Barometer_2","q20112","retroharmonize_labelled_spss_survey","q20112 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them 12 the muslim brotherhood",7,7,0
"ABII_English.sav","Arab_Barometer_2","q20113","retroharmonize_labelled_spss_survey","q20113 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them 13 tunisian general union for labor",7,7,0
"ABII_English.sav","Arab_Barometer_2","q20114","retroharmonize_labelled_spss_survey","q20114 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them 14 al nahda movement party",7,7,0
"ABII_English.sav","Arab_Barometer_2","q20115","retroharmonize_labelled_spss_survey","q20115 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them 15 the higher commission for fulfilling the revolution’s goals, political reform, and democratic transition a’yyad bin a’shour",7,7,0
"ABII_English.sav","Arab_Barometer_2","q20116","retroharmonize_labelled_spss_survey","q20116 i will name a number of institutions, and i would like you to tell me to what extent you trust each of them 16 higher commission for elections isie kamal al jandoubi",7,7,0
"ABII_English.sav","Arab_Barometer_2","q202","retroharmonize_labelled_spss_survey","q202 in your opinion, is the state currently undertaking far reaching and fundamental reforms and changes in its institutions and agencies",7,7,0
"ABII_English.sav","Arab_Barometer_2","q2031","retroharmonize_labelled_spss_survey","q2031 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 1 the government",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2032","retroharmonize_labelled_spss_survey","q2032 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 2 parliament",8,8,0
"ABII_English.sav","Arab_Barometer_2","sa2032","retroharmonize_labelled_spss_survey","sa2032 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 2 the shura council",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2033","retroharmonize_labelled_spss_survey","q2033 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 3 the judiciary",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2034","retroharmonize_labelled_spss_survey","q2034 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 4 the police public security",8,8,0
"ABII_English.sav","Arab_Barometer_2","ir2035","retroharmonize_labelled_spss_survey","ir2035 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 5 the local government",8,8,0
"ABII_English.sav","Arab_Barometer_2","lp2031","retroharmonize_labelled_spss_survey","lp2031 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 1 the government",8,8,0
"ABII_English.sav","Arab_Barometer_2","lp2032","retroharmonize_labelled_spss_survey","lp2032 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 2 parliament",8,8,0
"ABII_English.sav","Arab_Barometer_2","lp2033","retroharmonize_labelled_spss_survey","lp2033 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 3 the judiciary",8,8,0
"ABII_English.sav","Arab_Barometer_2","lp2034","retroharmonize_labelled_spss_survey","lp2034 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 4 the police public security",8,8,0
"ABII_English.sav","Arab_Barometer_2","eg2036","retroharmonize_labelled_spss_survey","eg2036 generally speaking, how would you evaluate the performance of [insert] in carrying out its tasks and duties 6 the supreme council of the armed forces",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2041","retroharmonize_labelled_spss_survey","q2041 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 1 managing the economy",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2042","retroharmonize_labelled_spss_survey","q2042 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 2 creating employment opportunities",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2043","retroharmonize_labelled_spss_survey","q2043 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 3 narrowing the gap between rich and poor",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2044","retroharmonize_labelled_spss_survey","q2044 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 4 improving basic health services",8,8,0
"ABII_English.sav","Arab_Barometer_2","q20411","retroharmonize_labelled_spss_survey","q20411 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 11 providing security and order",8,8,0
"ABII_English.sav","Arab_Barometer_2","q20412","retroharmonize_labelled_spss_survey","q20412 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 12 managing the process of democratic transition process",8,8,0
"ABII_English.sav","Arab_Barometer_2","q20413","retroharmonize_labelled_spss_survey","q20413 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 13 establishing an appropriate environment for domestic and foreign investment",8,8,0
"ABII_English.sav","Arab_Barometer_2","q20414","retroharmonize_labelled_spss_survey","q20414 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 14 handling instances of sectarian strife",8,8,0
"ABII_English.sav","Arab_Barometer_2","q20415","retroharmonize_labelled_spss_survey","q20415 i am going to ask a number of questions related to the current government’s performance how would you evaluate the performance of the current government’s 15 limit the economic and political disparity divergence between the regions",8,8,0
"ABII_English.sav","Arab_Barometer_2","eg2041","retroharmonize_labelled_spss_survey","eg2041 to what extent do you think the supreme council of the armed forces will work to 1 provide the necessary conditions to transform egypt into a democratic state",7,7,0
"ABII_English.sav","Arab_Barometer_2","eg2042","retroharmonize_labelled_spss_survey","eg2042 to what extent do you think the supreme council of the armed forces will work to 2 transfer authority to an elected civil government",7,7,0
"ABII_English.sav","Arab_Barometer_2","eg2043","retroharmonize_labelled_spss_survey","eg2043 to what extent do you think the supreme council of the armed forces will work to 3 conduct free and fair elections",7,7,0
"ABII_English.sav","Arab_Barometer_2","eg2044","retroharmonize_labelled_spss_survey","eg2044 to what extent do you think the supreme council of the armed forces will work to 4 try figures of the former regime",7,7,0
"ABII_English.sav","Arab_Barometer_2","q2053","retroharmonize_labelled_spss_survey","q2053 i will ask some questions about your ability to obtain certain services based on your actual experience, how difficult or easy is it to obtain 3 appropriate medical treatment in a nearby clinic or public government hospital",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2054","retroharmonize_labelled_spss_survey","q2054 i will ask some questions about your ability to obtain certain services based on your actual experience, how difficult or easy is it to obtain 4 assistance from public security the police when needed",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2055","retroharmonize_labelled_spss_survey","q2055 i will ask some questions about your ability to obtain certain services based on your actual experience, how difficult or easy is it to obtain 5 access to the concerned official to file a complaint when you feel that your rights have been violated",8,8,0
"ABII_English.sav","Arab_Barometer_2","l2053","retroharmonize_labelled_spss_survey","l2053 i will ask some questions about your ability to obtain certain services based on your actual experience, how difficult or easy is it to obtain 3 appropriate medical treatment in a nearby clinic or public government hospital",8,8,0
"ABII_English.sav","Arab_Barometer_2","l2054","retroharmonize_labelled_spss_survey","l2054 i will ask some questions about your ability to obtain certain services based on your actual experience, how difficult or easy is it to obtain 4 assistance from public security the police when needed",8,8,0
"ABII_English.sav","Arab_Barometer_2","l2055","retroharmonize_labelled_spss_survey","l2055 i will ask some questions about your ability to obtain certain services based on your actual experience, how difficult or easy is it to obtain 5 access to the concerned official to file a complaint when you feel that your rights have been violated",8,8,0
"ABII_English.sav","Arab_Barometer_2","q2061","retroharmonize_labelled_spss_survey","q2061 what is the most important challenge facing your country today",72,72,0
"ABII_English.sav","Arab_Barometer_2","q2062","retroharmonize_labelled_spss_survey","q2062 what is the second most important challenge facing your country today",72,72,0
"ABII_English.sav","Arab_Barometer_2","q207","retroharmonize_labelled_spss_survey","q207 to what extent do you think the government will be able to address these two challenges within the next five years",7,7,0
"ABII_English.sav","Arab_Barometer_2","q208","retroharmonize_labelled_spss_survey","q208 in your opinion, what is the most important challenge the arab world currently faces",13,13,0
"ABII_English.sav","Arab_Barometer_2","q209","retroharmonize_labelled_spss_survey","q209 to what extent do you agree with this statement the government does all it can to provide its citizens with all services",7,7,0
"ABII_English.sav","Arab_Barometer_2","q210","retroharmonize_labelled_spss_survey","q210 do you think that there is corruption within the state’s institutions and agencies",5,5,0
"ABII_English.sav","Arab_Barometer_2","te210","retroharmonize_labelled_spss_survey","te210 do you think that the corruption in the state’s institutions and agencies is now",6,6,0
"ABII_English.sav","Arab_Barometer_2","q211","retroharmonize_labelled_spss_survey","q211 in your opinion, to what extent is the government working to eliminate corruption in your country",7,7,0
"ABII_English.sav","Arab_Barometer_2","q2121","retroharmonize_labelled_spss_survey","q2121 in your opinion, how important are each of the following factors in comparison with a person’s qualifications and experience in obtaining governmental employment 1 the applicant’s political orientation",6,6,0
"ABII_English.sav","Arab_Barometer_2","q2122","retroharmonize_labelled_spss_survey","q2122 in your opinion, how important are each of the following factors in comparison with a person’s qualifications and experience in obtaining governmental employment 2 the status of the applicant’s tribe or family in the country",6,6,0
"ABII_English.sav","Arab_Barometer_2","ir2123","retroharmonize_labelled_spss_survey","ir2123 in your opinion, how important are each of the following factors in comparison with a person’s qualifications and experience in obtaining governmental employment 3 national ethnic affiliation",6,6,0
