"id","country","eval_parl_num","eval_parl_cat","wave"
"ABIII_English_4146","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4147","Jordan",1,"not_free","ABIII"
"ABIII_English_4148","Jordan",1,"not_free","ABIII"
"ABIII_English_4149","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4150","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4151","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4152","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4153","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4154","Jordan",1,"not_free","ABIII"
"ABIII_English_4155","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4156","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4157","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4158","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4159","Jordan",1,"not_free","ABIII"
"ABIII_English_4160","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4161","Jordan",1,"not_free","ABIII"
"ABIII_English_4162","Jordan",1,"not_free","ABIII"
"ABIII_English_4163","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4164","Jordan",1,"not_free","ABIII"
"ABIII_English_4165","Jordan",1,"not_free","ABIII"
"ABIII_English_4166","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4167","Jordan",1,"not_free","ABIII"
"ABIII_English_4168","Jordan",1,"not_free","ABIII"
"ABIII_English_4169","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4170","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4171","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4172","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4173","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4174","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4175","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4176","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4177","Jordan",1,"not_free","ABIII"
"ABIII_English_4178","Jordan",1,"not_free","ABIII"
"ABIII_English_4179","Jordan",1,"not_free","ABIII"
"ABIII_English_4180","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4181","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4182","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4183","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4184","Jordan",1,"not_free","ABIII"
"ABIII_English_4185","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4186","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4187","Jordan",1,"not_free","ABIII"
"ABIII_English_4188","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4189","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4190","Jordan",1,"not_free","ABIII"
"ABIII_English_4191","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4192","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4193","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4194","Jordan",1,"not_free","ABIII"
"ABIII_English_4195","Jordan",1,"not_free","ABIII"
"ABIII_English_4196","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4197","Jordan",1,"not_free","ABIII"
"ABIII_English_4198","Jordan",1,"not_free","ABIII"
"ABIII_English_4199","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4200","Jordan",1,"not_free","ABIII"
"ABIII_English_4201","Jordan",1,"not_free","ABIII"
"ABIII_English_4202","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4203","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4204","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4205","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4206","Jordan",1,"not_free","ABIII"
"ABIII_English_4207","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4208","Jordan",1,"not_free","ABIII"
"ABIII_English_4209","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4210","Jordan",1,"not_free","ABIII"
"ABIII_English_4211","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4212","Jordan",1,"not_free","ABIII"
"ABIII_English_4213","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4214","Jordan",1,"not_free","ABIII"
"ABIII_English_4215","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4216","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4217","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4218","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4219","Jordan",1,"not_free","ABIII"
"ABIII_English_4220","Jordan",1,"not_free","ABIII"
"ABIII_English_4221","Jordan",1,"not_free","ABIII"
"ABIII_English_4222","Jordan",1,"not_free","ABIII"
"ABIII_English_4223","Jordan",1,"not_free","ABIII"
"ABIII_English_4224","Jordan",1,"not_free","ABIII"
"ABIII_English_4225","Jordan",1,"not_free","ABIII"
"ABIII_English_4226","Jordan",1,"not_free","ABIII"
"ABIII_English_4227","Jordan",1,"not_free","ABIII"
"ABIII_English_4228","Jordan",1,"not_free","ABIII"
"ABIII_English_4229","Jordan",1,"not_free","ABIII"
"ABIII_English_4230","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4231","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4232","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4233","Jordan",1,"not_free","ABIII"
"ABIII_English_4234","Jordan",1,"not_free","ABIII"
"ABIII_English_4235","Jordan",1,"not_free","ABIII"
"ABIII_English_4236","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4237","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4238","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4239","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4240","Jordan",1,"not_free","ABIII"
"ABIII_English_4241","Jordan",1,"not_free","ABIII"
"ABIII_English_4242","Jordan",1,"not_free","ABIII"
"ABIII_English_4243","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4244","Jordan",1,"not_free","ABIII"
"ABIII_English_4245","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4246","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4247","Jordan",1,"not_free","ABIII"
"ABIII_English_4248","Jordan",1,"not_free","ABIII"
"ABIII_English_4249","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4250","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4251","Jordan",1,"not_free","ABIII"
"ABIII_English_4252","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4253","Jordan",1,"not_free","ABIII"
"ABIII_English_4254","Jordan",1,"not_free","ABIII"
"ABIII_English_4255","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4256","Jordan",1,"not_free","ABIII"
"ABIII_English_4257","Jordan",1,"not_free","ABIII"
"ABIII_English_4258","Jordan",1,"not_free","ABIII"
"ABIII_English_4259","Jordan",1,"not_free","ABIII"
"ABIII_English_4260","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4261","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4262","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4263","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4264","Jordan",1,"not_free","ABIII"
"ABIII_English_4265","Jordan",1,"not_free","ABIII"
"ABIII_English_4266","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4267","Jordan",1,"not_free","ABIII"
"ABIII_English_4268","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4269","Jordan",1,"not_free","ABIII"
"ABIII_English_4270","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4271","Jordan",1,"not_free","ABIII"
"ABIII_English_4272","Jordan",1,"not_free","ABIII"
"ABIII_English_4273","Jordan",1,"not_free","ABIII"
"ABIII_English_4274","Jordan",1,"not_free","ABIII"
"ABIII_English_4275","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4276","Jordan",1,"not_free","ABIII"
"ABIII_English_4277","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4278","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4279","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4280","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4281","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4282","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4283","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4284","Jordan",1,"not_free","ABIII"
"ABIII_English_4285","Jordan",1,"not_free","ABIII"
"ABIII_English_4286","Jordan",1,"not_free","ABIII"
"ABIII_English_4287","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4288","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4289","Jordan",1,"not_free","ABIII"
"ABIII_English_4290","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4291","Jordan",1,"not_free","ABIII"
"ABIII_English_4292","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4293","Jordan",1,"not_free","ABIII"
"ABIII_English_4294","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4295","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4296","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4297","Jordan",1,"not_free","ABIII"
"ABIII_English_4298","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4299","Jordan",1,"not_free","ABIII"
"ABIII_English_4300","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4301","Jordan",1,"not_free","ABIII"
"ABIII_English_4302","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4303","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4304","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4305","Jordan",1,"not_free","ABIII"
"ABIII_English_4306","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4307","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4308","Jordan",1,"not_free","ABIII"
"ABIII_English_4309","Jordan",1,"not_free","ABIII"
"ABIII_English_4310","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4311","Jordan",1,"not_free","ABIII"
"ABIII_English_4312","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4313","Jordan",1,"not_free","ABIII"
"ABIII_English_4314","Jordan",1,"not_free","ABIII"
"ABIII_English_4315","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4316","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4317","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4318","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4319","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4320","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4321","Jordan",1,"not_free","ABIII"
"ABIII_English_4322","Jordan",1,"not_free","ABIII"
"ABIII_English_4323","Jordan",1,"not_free","ABIII"
"ABIII_English_4324","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4325","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4326","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4327","Jordan",1,"not_free","ABIII"
"ABIII_English_4328","Jordan",1,"not_free","ABIII"
"ABIII_English_4329","Jordan",1,"not_free","ABIII"
"ABIII_English_4330","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4331","Jordan",1,"not_free","ABIII"
"ABIII_English_4332","Jordan",1,"not_free","ABIII"
"ABIII_English_4333","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4334","Jordan",1,"not_free","ABIII"
"ABIII_English_4335","Jordan",1,"not_free","ABIII"
"ABIII_English_4336","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4337","Jordan",1,"not_free","ABIII"
"ABIII_English_4338","Jordan",1,"not_free","ABIII"
"ABIII_English_4339","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4340","Jordan",1,"not_free","ABIII"
"ABIII_English_4341","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4342","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4343","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4344","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4345","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4346","Jordan",1,"not_free","ABIII"
"ABIII_English_4347","Jordan",1,"not_free","ABIII"
"ABIII_English_4348","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4349","Jordan",1,"not_free","ABIII"
"ABIII_English_4350","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4351","Jordan",1,"not_free","ABIII"
"ABIII_English_4352","Jordan",1,"not_free","ABIII"
"ABIII_English_4353","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4354","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4355","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4356","Jordan",1,"not_free","ABIII"
"ABIII_English_4357","Jordan",1,"not_free","ABIII"
"ABIII_English_4358","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4359","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4360","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4361","Jordan",1,"not_free","ABIII"
"ABIII_English_4362","Jordan",1,"not_free","ABIII"
"ABIII_English_4363","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4364","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4365","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4366","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4367","Jordan",1,"not_free","ABIII"
"ABIII_English_4368","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4369","Jordan",1,"not_free","ABIII"
"ABIII_English_4370","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4371","Jordan",1,"not_free","ABIII"
"ABIII_English_4372","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4373","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4374","Jordan",1,"not_free","ABIII"
"ABIII_English_4375","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4376","Jordan",1,"not_free","ABIII"
"ABIII_English_4377","Jordan",1,"not_free","ABIII"
"ABIII_English_4378","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4379","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4380","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4381","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4382","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4383","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4384","Jordan",1,"not_free","ABIII"
"ABIII_English_4385","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4386","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4387","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4388","Jordan",1,"not_free","ABIII"
"ABIII_English_4389","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4390","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4391","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4392","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4393","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4394","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4395","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4396","Jordan",1,"not_free","ABIII"
"ABIII_English_4397","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4398","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4399","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4400","Jordan",1,"not_free","ABIII"
"ABIII_English_4401","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4402","Jordan",1,"not_free","ABIII"
"ABIII_English_4403","Jordan",1,"not_free","ABIII"
"ABIII_English_4404","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4405","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4406","Jordan",1,"not_free","ABIII"
"ABIII_English_4407","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4408","Jordan",1,"not_free","ABIII"
"ABIII_English_4409","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4410","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4411","Jordan",1,"not_free","ABIII"
"ABIII_English_4412","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4413","Jordan",1,"not_free","ABIII"
"ABIII_English_4414","Jordan",1,"not_free","ABIII"
"ABIII_English_4415","Jordan",1,"not_free","ABIII"
"ABIII_English_4416","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4417","Jordan",1,"not_free","ABIII"
"ABIII_English_4418","Jordan",1,"not_free","ABIII"
"ABIII_English_4419","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4420","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4421","Jordan",1,"not_free","ABIII"
"ABIII_English_4422","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4423","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4424","Jordan",1,"not_free","ABIII"
"ABIII_English_4425","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4426","Jordan",1,"not_free","ABIII"
"ABIII_English_4427","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4428","Jordan",1,"not_free","ABIII"
"ABIII_English_4429","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4430","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4431","Jordan",1,"not_free","ABIII"
"ABIII_English_4432","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4433","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4434","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4435","Jordan",1,"not_free","ABIII"
"ABIII_English_4436","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4437","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4438","Jordan",1,"not_free","ABIII"
"ABIII_English_4439","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4440","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4441","Jordan",1,"not_free","ABIII"
"ABIII_English_4442","Jordan",1,"not_free","ABIII"
"ABIII_English_4443","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4444","Jordan",1,"not_free","ABIII"
"ABIII_English_4445","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4446","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4447","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4448","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4449","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4450","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4451","Jordan",1,"not_free","ABIII"
"ABIII_English_4452","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4453","Jordan",1,"not_free","ABIII"
"ABIII_English_4454","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4455","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4456","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4457","Jordan",1,"not_free","ABIII"
"ABIII_English_4458","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4459","Jordan",1,"not_free","ABIII"
"ABIII_English_4460","Jordan",1,"not_free","ABIII"
"ABIII_English_4461","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4462","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4463","Jordan",1,"not_free","ABIII"
"ABIII_English_4464","Jordan",1,"not_free","ABIII"
"ABIII_English_4465","Jordan",4,"free_and_fair","ABIII"
"ABIII_English_4466","Jordan",1,"not_free","ABIII"
"ABIII_English_4467","Jordan",1,"not_free","ABIII"
"ABIII_English_4468","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4469","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4470","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4471","Jordan",1,"not_free","ABIII"
"ABIII_English_4472","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4473","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4474","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4475","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4476","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4477","Jordan",1,"not_free","ABIII"
"ABIII_English_4478","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4479","Jordan",1,"not_free","ABIII"
"ABIII_English_4480","Jordan",1,"not_free","ABIII"
"ABIII_English_4481","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4482","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4483","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4484","Jordan",1,"not_free","ABIII"
"ABIII_English_4485","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4486","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4487","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4488","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4489","Jordan",1,"not_free","ABIII"
"ABIII_English_4490","Jordan",1,"not_free","ABIII"
"ABIII_English_4491","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4492","Jordan",1,"not_free","ABIII"
"ABIII_English_4493","Jordan",1,"not_free","ABIII"
"ABIII_English_4494","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4495","Jordan",1,"not_free","ABIII"
"ABIII_English_4496","Jordan",1,"not_free","ABIII"
"ABIII_English_4497","Jordan",1,"not_free","ABIII"
"ABIII_English_4498","Jordan",2,"some_major_problems","ABIII"
"ABIII_English_4499","Jordan",1,"not_free","ABIII"
"ABIII_English_4500","Jordan",5,"do_not_know","ABIII"
"ABIII_English_4501","Jordan",3,"some_minor_problems","ABIII"
"ABIII_English_4502","Jordan",1,"not_free","ABIII"
"ABIII_English_4503","Jordan",1,"not_free","ABIII"
"ABIII_English_4504","Jordan",2,"some_major_problems","ABIII"
